node,degree,in_degree,out_degree,pagerank,interval_start,interval_end
200,5,1,4,0.004721203886195859,2019-03-29 18:15:00,2019-03-29 18:30:00
202,8,4,4,0.01215645135064649,2019-03-29 18:15:00,2019-03-29 18:30:00
1,6,5,1,0.08778076821983927,2019-03-29 18:30:00,2019-03-29 18:45:00
2,6,4,2,0.01592559878394325,2019-03-29 18:30:00,2019-03-29 18:45:00
5,4,1,3,0.0027575719663748633,2019-03-29 18:30:00,2019-03-29 18:45:00
10,3,1,2,0.0027606773672786975,2019-03-29 18:30:00,2019-03-29 18:45:00
11,4,3,1,0.03607977423747917,2019-03-29 18:30:00,2019-03-29 18:45:00
15,7,2,5,0.003923320900366906,2019-03-29 18:30:00,2019-03-29 18:45:00
16,17,12,5,0.025336339654401248,2019-03-29 18:30:00,2019-03-29 18:45:00
18,11,5,6,0.009724276911662224,2019-03-29 18:30:00,2019-03-29 18:45:00
19,8,3,5,0.012228076068901618,2019-03-29 18:30:00,2019-03-29 18:45:00
20,18,14,4,0.024813368425265072,2019-03-29 18:30:00,2019-03-29 18:45:00
22,1,0,1,0.00197620817369708,2019-03-29 18:30:00,2019-03-29 18:45:00
23,12,5,7,0.006522928285737873,2019-03-29 18:30:00,2019-03-29 18:45:00
27,4,3,1,0.020623202701610673,2019-03-29 18:30:00,2019-03-29 18:45:00
28,1,0,1,0.00197620817369708,2019-03-29 18:30:00,2019-03-29 18:45:00
35,4,2,2,0.0030961262761598587,2019-03-29 18:30:00,2019-03-29 18:45:00
37,2,0,2,0.00197620817369708,2019-03-29 18:30:00,2019-03-29 18:45:00
40,1,0,1,0.00197620817369708,2019-03-29 18:30:00,2019-03-29 18:45:00
41,9,2,7,0.0029848860326546272,2019-03-29 18:30:00,2019-03-29 18:45:00
46,2,1,1,0.01316440489044523,2019-03-29 18:30:00,2019-03-29 18:45:00
50,4,1,3,0.0027684194832353574,2019-03-29 18:30:00,2019-03-29 18:45:00
57,8,3,5,0.006907888988594617,2019-03-29 18:30:00,2019-03-29 18:45:00
58,9,6,3,0.018826707661002206,2019-03-29 18:30:00,2019-03-29 18:45:00
61,3,2,1,0.004608086755894268,2019-03-29 18:30:00,2019-03-29 18:45:00
62,1,1,0,0.0027684194832353574,2019-03-29 18:30:00,2019-03-29 18:45:00
64,5,3,2,0.02962430429376517,2019-03-29 18:30:00,2019-03-29 18:45:00
66,1,1,0,0.003656085327391248,2019-03-29 18:30:00,2019-03-29 18:45:00
67,6,3,3,0.008962303801331848,2019-03-29 18:30:00,2019-03-29 18:45:00
68,4,1,3,0.0050840874701457775,2019-03-29 18:30:00,2019-03-29 18:45:00
69,4,2,2,0.0061956251076990985,2019-03-29 18:30:00,2019-03-29 18:45:00
70,5,3,2,0.006509345037875557,2019-03-29 18:30:00,2019-03-29 18:45:00
75,2,2,0,0.00566413225973546,2019-03-29 18:30:00,2019-03-29 18:45:00
79,2,1,1,0.002509514025177408,2019-03-29 18:30:00,2019-03-29 18:45:00
80,2,0,2,0.00197620817369708,2019-03-29 18:30:00,2019-03-29 18:45:00
85,2,2,0,0.006615836248620305,2019-03-29 18:30:00,2019-03-29 18:45:00
86,4,0,4,0.00197620817369708,2019-03-29 18:30:00,2019-03-29 18:45:00
87,5,0,5,0.00197620817369708,2019-03-29 18:30:00,2019-03-29 18:45:00
88,3,3,0,0.005166581984751924,2019-03-29 18:30:00,2019-03-29 18:45:00
89,12,5,7,0.013497919388696177,2019-03-29 18:30:00,2019-03-29 18:45:00
98,1,0,1,0.00197620817369708,2019-03-29 18:30:00,2019-03-29 18:45:00
103,2,2,0,0.01252433981962725,2019-03-29 18:30:00,2019-03-29 18:45:00
105,1,1,0,0.002816146750544164,2019-03-29 18:30:00,2019-03-29 18:45:00
108,7,6,1,0.012996490041981777,2019-03-29 18:30:00,2019-03-29 18:45:00
109,4,1,3,0.008746160716928372,2019-03-29 18:30:00,2019-03-29 18:45:00
110,9,4,5,0.005725855203247318,2019-03-29 18:30:00,2019-03-29 18:45:00
111,1,0,1,0.00197620817369708,2019-03-29 18:30:00,2019-03-29 18:45:00
112,5,4,1,0.004964004537453709,2019-03-29 18:30:00,2019-03-29 18:45:00
113,2,1,1,0.003656085327391248,2019-03-29 18:30:00,2019-03-29 18:45:00
114,2,2,0,0.005254940769181084,2019-03-29 18:30:00,2019-03-29 18:45:00
115,2,1,1,0.002816146750544164,2019-03-29 18:30:00,2019-03-29 18:45:00
118,6,2,4,0.004731957921472449,2019-03-29 18:30:00,2019-03-29 18:45:00
119,1,0,1,0.00197620817369708,2019-03-29 18:30:00,2019-03-29 18:45:00
121,4,3,1,0.007031983012214282,2019-03-29 18:30:00,2019-03-29 18:45:00
125,6,1,5,0.0023810043709617595,2019-03-29 18:30:00,2019-03-29 18:45:00
126,2,2,0,0.0034514198565444975,2019-03-29 18:30:00,2019-03-29 18:45:00
128,5,3,2,0.005288337105754092,2019-03-29 18:30:00,2019-03-29 18:45:00
132,1,0,1,0.00197620817369708,2019-03-29 18:30:00,2019-03-29 18:45:00
134,2,2,0,0.003042819876657736,2019-03-29 18:30:00,2019-03-29 18:45:00
136,13,6,7,0.016533745413134456,2019-03-29 18:30:00,2019-03-29 18:45:00
137,8,4,4,0.008812123420949546,2019-03-29 18:30:00,2019-03-29 18:45:00
139,1,1,0,0.002665769431581106,2019-03-29 18:30:00,2019-03-29 18:45:00
140,3,2,1,0.005023678781609397,2019-03-29 18:30:00,2019-03-29 18:45:00
150,5,1,4,0.002509514025177408,2019-03-29 18:30:00,2019-03-29 18:45:00
152,9,3,6,0.005205772006327534,2019-03-29 18:30:00,2019-03-29 18:45:00
153,2,0,2,0.00197620817369708,2019-03-29 18:30:00,2019-03-29 18:45:00
156,5,3,2,0.048613805869225396,2019-03-29 18:30:00,2019-03-29 18:45:00
157,6,1,5,0.004055488726338503,2019-03-29 18:30:00,2019-03-29 18:45:00
158,2,1,1,0.01316440489044523,2019-03-29 18:30:00,2019-03-29 18:45:00
159,1,1,0,0.004109431579618392,2019-03-29 18:30:00,2019-03-29 18:45:00
161,10,4,6,0.004561009283775374,2019-03-29 18:30:00,2019-03-29 18:45:00
163,7,4,3,0.013207332761798021,2019-03-29 18:30:00,2019-03-29 18:45:00
167,13,9,4,0.015299543451316728,2019-03-29 18:30:00,2019-03-29 18:45:00
168,2,0,2,0.00197620817369708,2019-03-29 18:30:00,2019-03-29 18:45:00
169,1,1,0,0.00451574795400493,2019-03-29 18:30:00,2019-03-29 18:45:00
170,3,0,3,0.00197620817369708,2019-03-29 18:30:00,2019-03-29 18:45:00
171,2,2,0,0.0027011633365730276,2019-03-29 18:30:00,2019-03-29 18:45:00
172,3,0,3,0.00197620817369708,2019-03-29 18:30:00,2019-03-29 18:45:00
176,4,2,2,0.01316440489044523,2019-03-29 18:30:00,2019-03-29 18:45:00
188,1,0,1,0.00197620817369708,2019-03-29 18:30:00,2019-03-29 18:45:00
189,5,3,2,0.015577941000632823,2019-03-29 18:30:00,2019-03-29 18:45:00
190,15,9,6,0.030403773075075812,2019-03-29 18:30:00,2019-03-29 18:45:00
194,1,0,1,0.00197620817369708,2019-03-29 18:30:00,2019-03-29 18:45:00
195,1,0,1,0.00197620817369708,2019-03-29 18:30:00,2019-03-29 18:45:00
196,3,1,2,0.004055488726338503,2019-03-29 18:30:00,2019-03-29 18:45:00
198,4,2,2,0.010592674711577413,2019-03-29 18:30:00,2019-03-29 18:45:00
200,4,2,2,0.005254940769181084,2019-03-29 18:30:00,2019-03-29 18:45:00
202,7,4,3,0.01671745599859657,2019-03-29 18:30:00,2019-03-29 18:45:00
1,5,2,3,0.00525278379333561,2019-03-29 18:45:00,2019-03-29 19:00:00
2,7,3,4,0.007825793457786322,2019-03-29 18:45:00,2019-03-29 19:00:00
5,5,1,4,0.003354490459532913,2019-03-29 18:45:00,2019-03-29 19:00:00
10,1,1,0,0.005048719807675052,2019-03-29 18:45:00,2019-03-29 19:00:00
11,2,1,1,0.017491748258115357,2019-03-29 18:45:00,2019-03-29 19:00:00
15,4,2,2,0.0036179960494251155,2019-03-29 18:45:00,2019-03-29 19:00:00
16,8,6,2,0.029194256199130568,2019-03-29 18:45:00,2019-03-29 19:00:00
18,12,5,7,0.01268794982791912,2019-03-29 18:45:00,2019-03-29 19:00:00
19,6,1,5,0.003354490459532913,2019-03-29 18:45:00,2019-03-29 19:00:00
20,18,13,5,0.026465761438579177,2019-03-29 18:45:00,2019-03-29 19:00:00
23,6,2,4,0.004594385709147014,2019-03-29 18:45:00,2019-03-29 19:00:00
28,2,1,1,0.004130019029401956,2019-03-29 18:45:00,2019-03-29 19:00:00
35,5,2,3,0.0048871359175705256,2019-03-29 18:45:00,2019-03-29 19:00:00
37,1,0,1,0.002641606389703217,2019-03-29 18:45:00,2019-03-29 19:00:00
40,1,0,1,0.002641606389703217,2019-03-29 18:45:00,2019-03-29 19:00:00
41,6,1,5,0.003182707828535092,2019-03-29 18:45:00,2019-03-29 19:00:00
46,3,1,2,0.004594385709147014,2019-03-29 18:45:00,2019-03-29 19:00:00
50,3,1,2,0.005662954742009919,2019-03-29 18:45:00,2019-03-29 19:00:00
57,5,3,2,0.009237840522408076,2019-03-29 18:45:00,2019-03-29 19:00:00
58,8,3,5,0.010354635833846982,2019-03-29 18:45:00,2019-03-29 19:00:00
61,2,2,0,0.005411203110890464,2019-03-29 18:45:00,2019-03-29 19:00:00
62,1,1,0,0.0036179960494251155,2019-03-29 18:45:00,2019-03-29 19:00:00
64,1,1,0,0.004182515447692141,2019-03-29 18:45:00,2019-03-29 19:00:00
66,1,1,0,0.0048871359175705256,2019-03-29 18:45:00,2019-03-29 19:00:00
67,6,1,5,0.005197104095489647,2019-03-29 18:45:00,2019-03-29 19:00:00
68,1,0,1,0.002641606389703217,2019-03-29 18:45:00,2019-03-29 19:00:00
69,3,1,2,0.0048871359175705256,2019-03-29 18:45:00,2019-03-29 19:00:00
70,3,2,1,0.012122667637647196,2019-03-29 18:45:00,2019-03-29 19:00:00
74,1,1,0,0.0129476350507716,2019-03-29 18:45:00,2019-03-29 19:00:00
75,1,1,0,0.0048871359175705256,2019-03-29 18:45:00,2019-03-29 19:00:00
79,1,0,1,0.002641606389703217,2019-03-29 18:45:00,2019-03-29 19:00:00
80,2,0,2,0.002641606389703217,2019-03-29 18:45:00,2019-03-29 19:00:00
85,2,2,0,0.0044088480733182065,2019-03-29 18:45:00,2019-03-29 19:00:00
87,4,1,3,0.004304787379149999,2019-03-29 18:45:00,2019-03-29 19:00:00
88,2,1,1,0.0038614180393148102,2019-03-29 18:45:00,2019-03-29 19:00:00
89,6,2,4,0.006512612011967479,2019-03-29 18:45:00,2019-03-29 19:00:00
98,1,0,1,0.002641606389703217,2019-03-29 18:45:00,2019-03-29 19:00:00
103,2,2,0,0.011641093640362848,2019-03-29 18:45:00,2019-03-29 19:00:00
105,5,3,2,0.027379176119076205,2019-03-29 18:45:00,2019-03-29 19:00:00
108,11,8,3,0.053377744328774915,2019-03-29 18:45:00,2019-03-29 19:00:00
109,1,0,1,0.002641606389703217,2019-03-29 18:45:00,2019-03-29 19:00:00
110,11,9,2,0.020817830981621165,2019-03-29 18:45:00,2019-03-29 19:00:00
112,1,0,1,0.002641606389703217,2019-03-29 18:45:00,2019-03-29 19:00:00
113,3,2,1,0.005478006550954509,2019-03-29 18:45:00,2019-03-29 19:00:00
114,3,3,0,0.006532536534076446,2019-03-29 18:45:00,2019-03-29 19:00:00
115,1,1,0,0.003211913645566974,2019-03-29 18:45:00,2019-03-29 19:00:00
117,1,1,0,0.007298357009719859,2019-03-29 18:45:00,2019-03-29 19:00:00
118,12,4,8,0.004594385709147014,2019-03-29 18:45:00,2019-03-29 19:00:00
125,1,0,1,0.002641606389703217,2019-03-29 18:45:00,2019-03-29 19:00:00
126,3,3,0,0.010444806133634783,2019-03-29 18:45:00,2019-03-29 19:00:00
128,5,2,3,0.004367308619649304,2019-03-29 18:45:00,2019-03-29 19:00:00
132,1,0,1,0.002641606389703217,2019-03-29 18:45:00,2019-03-29 19:00:00
134,2,2,0,0.0047305483126091315,2019-03-29 18:45:00,2019-03-29 19:00:00
136,12,6,6,0.01624562742631357,2019-03-29 18:45:00,2019-03-29 19:00:00
137,7,3,4,0.028089242350547765,2019-03-29 18:45:00,2019-03-29 19:00:00
139,1,1,0,0.004943318839055968,2019-03-29 18:45:00,2019-03-29 19:00:00
140,1,0,1,0.002641606389703217,2019-03-29 18:45:00,2019-03-29 19:00:00
150,4,1,3,0.0036860773511561743,2019-03-29 18:45:00,2019-03-29 19:00:00
152,6,3,3,0.010661657517173326,2019-03-29 18:45:00,2019-03-29 19:00:00
153,3,1,2,0.0035252272315107118,2019-03-29 18:45:00,2019-03-29 19:00:00
156,2,1,1,0.004402109429021379,2019-03-29 18:45:00,2019-03-29 19:00:00
157,4,0,4,0.002641606389703217,2019-03-29 18:45:00,2019-03-29 19:00:00
158,1,1,0,0.006796001471484088,2019-03-29 18:45:00,2019-03-29 19:00:00
159,2,1,1,0.0048871359175705256,2019-03-29 18:45:00,2019-03-29 19:00:00
161,7,3,4,0.007288625089651347,2019-03-29 18:45:00,2019-03-29 19:00:00
163,9,4,5,0.015030001008729284,2019-03-29 18:45:00,2019-03-29 19:00:00
167,14,9,5,0.02558837433889287,2019-03-29 18:45:00,2019-03-29 19:00:00
168,2,0,2,0.002641606389703217,2019-03-29 18:45:00,2019-03-29 19:00:00
169,2,2,0,0.006080724937297142,2019-03-29 18:45:00,2019-03-29 19:00:00
170,2,0,2,0.002641606389703217,2019-03-29 18:45:00,2019-03-29 19:00:00
171,2,0,2,0.002641606389703217,2019-03-29 18:45:00,2019-03-29 19:00:00
172,3,1,2,0.008611862495507761,2019-03-29 18:45:00,2019-03-29 19:00:00
176,4,2,2,0.017491748258115357,2019-03-29 18:45:00,2019-03-29 19:00:00
188,1,0,1,0.002641606389703217,2019-03-29 18:45:00,2019-03-29 19:00:00
189,4,2,2,0.017491748258115357,2019-03-29 18:45:00,2019-03-29 19:00:00
190,5,3,2,0.009778941961239952,2019-03-29 18:45:00,2019-03-29 19:00:00
195,1,1,0,0.004304787379149999,2019-03-29 18:45:00,2019-03-29 19:00:00
196,3,3,0,0.012211400896226604,2019-03-29 18:45:00,2019-03-29 19:00:00
200,13,7,6,0.015582928146933793,2019-03-29 18:45:00,2019-03-29 19:00:00
202,2,2,0,0.006796001471484088,2019-03-29 18:45:00,2019-03-29 19:00:00
1,8,5,3,0.008192404240833843,2019-03-29 19:00:00,2019-03-29 19:15:00
2,2,0,2,0.002621423435777256,2019-03-29 19:00:00,2019-03-29 19:15:00
5,8,2,6,0.0036579294955847792,2019-03-29 19:00:00,2019-03-29 19:15:00
10,3,0,3,0.002621423435777256,2019-03-29 19:00:00,2019-03-29 19:15:00
15,5,2,3,0.0044415118926378495,2019-03-29 19:00:00,2019-03-29 19:15:00
16,5,3,2,0.007896987314506977,2019-03-29 19:00:00,2019-03-29 19:15:00
18,9,2,7,0.00382924125505019,2019-03-29 19:00:00,2019-03-29 19:15:00
19,3,2,1,0.00576053597900519,2019-03-29 19:00:00,2019-03-29 19:15:00
20,9,3,6,0.007078208079822526,2019-03-29 19:00:00,2019-03-29 19:15:00
23,4,2,2,0.004721361041458509,2019-03-29 19:00:00,2019-03-29 19:15:00
26,2,0,2,0.002621423435777256,2019-03-29 19:00:00,2019-03-29 19:15:00
28,1,0,1,0.002621423435777256,2019-03-29 19:00:00,2019-03-29 19:15:00
30,2,0,2,0.002621423435777256,2019-03-29 19:00:00,2019-03-29 19:15:00
35,2,0,2,0.002621423435777256,2019-03-29 19:00:00,2019-03-29 19:15:00
37,1,0,1,0.002621423435777256,2019-03-29 19:00:00,2019-03-29 19:15:00
40,1,0,1,0.002621423435777256,2019-03-29 19:00:00,2019-03-29 19:15:00
41,2,1,1,0.017438263753781876,2019-03-29 19:00:00,2019-03-29 19:15:00
46,12,7,5,0.025845706141689687,2019-03-29 19:00:00,2019-03-29 19:15:00
57,7,5,2,0.014107905023200279,2019-03-29 19:00:00,2019-03-29 19:15:00
58,8,4,4,0.012331993710782316,2019-03-29 19:00:00,2019-03-29 19:15:00
61,2,2,0,0.00983174755551041,2019-03-29 19:00:00,2019-03-29 19:15:00
62,5,5,0,0.007150331433707996,2019-03-29 19:00:00,2019-03-29 19:15:00
64,1,1,0,0.0030864438143759785,2019-03-29 19:00:00,2019-03-29 19:15:00
67,9,4,5,0.014835289073991495,2019-03-29 19:00:00,2019-03-29 19:15:00
69,3,1,2,0.00462823049255205,2019-03-29 19:00:00,2019-03-29 19:15:00
70,4,1,3,0.005891308689203227,2019-03-29 19:00:00,2019-03-29 19:15:00
74,2,1,1,0.004290860098756549,2019-03-29 19:00:00,2019-03-29 19:15:00
75,1,1,0,0.004849815757799891,2019-03-29 19:00:00,2019-03-29 19:15:00
80,2,0,2,0.002621423435777256,2019-03-29 19:00:00,2019-03-29 19:15:00
84,1,1,0,0.008206897718156048,2019-03-29 19:00:00,2019-03-29 19:15:00
85,3,2,1,0.007666128934316903,2019-03-29 19:00:00,2019-03-29 19:15:00
87,8,5,3,0.018025109113392522,2019-03-29 19:00:00,2019-03-29 19:15:00
88,1,1,0,0.0077292343182243355,2019-03-29 19:00:00,2019-03-29 19:15:00
89,5,4,1,0.00802295279646013,2019-03-29 19:00:00,2019-03-29 19:15:00
103,1,1,0,0.0030864438143759785,2019-03-29 19:00:00,2019-03-29 19:15:00
105,7,3,4,0.01866523840496847,2019-03-29 19:00:00,2019-03-29 19:15:00
108,11,5,6,0.011163281402541674,2019-03-29 19:00:00,2019-03-29 19:15:00
109,1,0,1,0.002621423435777256,2019-03-29 19:00:00,2019-03-29 19:15:00
110,12,9,3,0.019710501847668444,2019-03-29 19:00:00,2019-03-29 19:15:00
111,2,1,1,0.003364220876451468,2019-03-29 19:00:00,2019-03-29 19:15:00
113,3,2,1,0.0073721685070697145,2019-03-29 19:00:00,2019-03-29 19:15:00
114,3,1,2,0.0037356195967885738,2019-03-29 19:00:00,2019-03-29 19:15:00
115,4,4,0,0.01577450677127016,2019-03-29 19:00:00,2019-03-29 19:15:00
117,2,2,0,0.007938513837433454,2019-03-29 19:00:00,2019-03-29 19:15:00
118,11,3,8,0.008564225991604793,2019-03-29 19:00:00,2019-03-29 19:15:00
125,2,2,0,0.009161193942629198,2019-03-29 19:00:00,2019-03-29 19:15:00
126,2,1,1,0.004849815757799891,2019-03-29 19:00:00,2019-03-29 19:15:00
128,3,1,2,0.003531467664207553,2019-03-29 19:00:00,2019-03-29 19:15:00
132,1,0,1,0.002621423435777256,2019-03-29 19:00:00,2019-03-29 19:15:00
136,8,4,4,0.009355095892375336,2019-03-29 19:00:00,2019-03-29 19:15:00
137,10,5,5,0.019231685806281835,2019-03-29 19:00:00,2019-03-29 19:15:00
139,2,1,1,0.004609594150639423,2019-03-29 19:00:00,2019-03-29 19:15:00
140,2,2,0,0.011410886447664775,2019-03-29 19:00:00,2019-03-29 19:15:00
150,3,2,1,0.060690493098962114,2019-03-29 19:00:00,2019-03-29 19:15:00
152,3,2,1,0.007171214679261026,2019-03-29 19:00:00,2019-03-29 19:15:00
153,3,2,1,0.009538507690990839,2019-03-29 19:00:00,2019-03-29 19:15:00
156,3,0,3,0.002621423435777256,2019-03-29 19:00:00,2019-03-29 19:15:00
157,1,0,1,0.002621423435777256,2019-03-29 19:00:00,2019-03-29 19:15:00
161,6,3,3,0.017438263753781876,2019-03-29 19:00:00,2019-03-29 19:15:00
163,4,1,3,0.008618006507411258,2019-03-29 19:00:00,2019-03-29 19:15:00
167,12,7,5,0.018702967095081274,2019-03-29 19:00:00,2019-03-29 19:15:00
168,2,0,2,0.002621423435777256,2019-03-29 19:00:00,2019-03-29 19:15:00
169,4,3,1,0.05039250763570804,2019-03-29 19:00:00,2019-03-29 19:15:00
171,2,0,2,0.002621423435777256,2019-03-29 19:00:00,2019-03-29 19:15:00
172,2,1,1,0.005891308689203227,2019-03-29 19:00:00,2019-03-29 19:15:00
176,4,2,2,0.017438263753781876,2019-03-29 19:00:00,2019-03-29 19:15:00
189,1,0,1,0.002621423435777256,2019-03-29 19:00:00,2019-03-29 19:15:00
190,2,1,1,0.005801388360448935,2019-03-29 19:00:00,2019-03-29 19:15:00
195,1,1,0,0.0037356195967885738,2019-03-29 19:00:00,2019-03-29 19:15:00
196,2,2,0,0.004627102061081006,2019-03-29 19:00:00,2019-03-29 19:15:00
200,10,4,6,0.007847011639927064,2019-03-29 19:00:00,2019-03-29 19:15:00
202,3,3,0,0.010474395070188167,2019-03-29 19:00:00,2019-03-29 19:15:00
1,4,2,2,0.004907538051156242,2019-03-29 19:15:00,2019-03-29 19:30:00
2,2,1,1,0.006199063080084989,2019-03-29 19:15:00,2019-03-29 19:30:00
5,4,0,4,0.002652621688454402,2019-03-29 19:15:00,2019-03-29 19:30:00
10,3,0,3,0.002652621688454402,2019-03-29 19:15:00,2019-03-29 19:30:00
11,1,1,0,0.003216350779129862,2019-03-29 19:15:00,2019-03-29 19:30:00
15,6,1,5,0.00736720420168649,2019-03-29 19:15:00,2019-03-29 19:30:00
16,5,4,1,0.008464935037584474,2019-03-29 19:15:00,2019-03-29 19:30:00
18,4,2,2,0.016552945220765024,2019-03-29 19:15:00,2019-03-29 19:30:00
19,4,4,0,0.012911690675529896,2019-03-29 19:15:00,2019-03-29 19:30:00
20,5,0,5,0.002652621688454402,2019-03-29 19:15:00,2019-03-29 19:30:00
23,5,3,2,0.013958841595505748,2019-03-29 19:15:00,2019-03-29 19:30:00
26,2,0,2,0.002652621688454402,2019-03-29 19:15:00,2019-03-29 19:30:00
28,1,0,1,0.002652621688454402,2019-03-29 19:15:00,2019-03-29 19:30:00
35,2,0,2,0.002652621688454402,2019-03-29 19:15:00,2019-03-29 19:30:00
41,2,1,1,0.00310360496099477,2019-03-29 19:15:00,2019-03-29 19:30:00
46,9,5,4,0.009077805461856775,2019-03-29 19:15:00,2019-03-29 19:30:00
50,1,1,0,0.005290912490116791,2019-03-29 19:15:00,2019-03-29 19:30:00
57,5,2,3,0.006197355474493391,2019-03-29 19:15:00,2019-03-29 19:30:00
58,8,3,5,0.00858050811649072,2019-03-29 19:15:00,2019-03-29 19:30:00
61,1,1,0,0.003780079869805322,2019-03-29 19:15:00,2019-03-29 19:30:00
62,11,8,3,0.0207334547388167,2019-03-29 19:15:00,2019-03-29 19:30:00
64,1,1,0,0.009688598942296255,2019-03-29 19:15:00,2019-03-29 19:30:00
66,2,1,1,0.017640214200007942,2019-03-29 19:15:00,2019-03-29 19:30:00
67,7,4,3,0.010984824601725536,2019-03-29 19:15:00,2019-03-29 19:30:00
69,1,1,0,0.008585950276683029,2019-03-29 19:15:00,2019-03-29 19:30:00
70,2,0,2,0.002652621688454402,2019-03-29 19:15:00,2019-03-29 19:30:00
74,1,0,1,0.002652621688454402,2019-03-29 19:15:00,2019-03-29 19:30:00
85,3,2,1,0.008878038495272533,2019-03-29 19:15:00,2019-03-29 19:30:00
87,7,4,3,0.014434217282281045,2019-03-29 19:15:00,2019-03-29 19:30:00
88,1,1,0,0.00674294575893177,2019-03-29 19:15:00,2019-03-29 19:30:00
89,3,3,0,0.013026609743455032,2019-03-29 19:15:00,2019-03-29 19:30:00
103,3,1,2,0.009688598942296255,2019-03-29 19:15:00,2019-03-29 19:30:00
105,2,0,2,0.002652621688454402,2019-03-29 19:15:00,2019-03-29 19:30:00
108,8,2,6,0.0037014655965163915,2019-03-29 19:15:00,2019-03-29 19:30:00
109,1,0,1,0.002652621688454402,2019-03-29 19:15:00,2019-03-29 19:30:00
110,7,5,2,0.008899787123528895,2019-03-29 19:15:00,2019-03-29 19:30:00
111,5,3,2,0.008078160049003188,2019-03-29 19:15:00,2019-03-29 19:30:00
112,2,0,2,0.002652621688454402,2019-03-29 19:15:00,2019-03-29 19:30:00
113,3,1,2,0.004907538051156242,2019-03-29 19:15:00,2019-03-29 19:30:00
114,3,1,2,0.011318548741668374,2019-03-29 19:15:00,2019-03-29 19:30:00
115,4,0,4,0.002652621688454402,2019-03-29 19:15:00,2019-03-29 19:30:00
117,3,2,1,0.006034996232507161,2019-03-29 19:15:00,2019-03-29 19:30:00
118,2,0,2,0.002652621688454402,2019-03-29 19:15:00,2019-03-29 19:30:00
121,1,0,1,0.002652621688454402,2019-03-29 19:15:00,2019-03-29 19:30:00
125,2,2,0,0.012081786714918578,2019-03-29 19:15:00,2019-03-29 19:30:00
126,2,0,2,0.002652621688454402,2019-03-29 19:15:00,2019-03-29 19:30:00
128,1,1,0,0.003780079869805322,2019-03-29 19:15:00,2019-03-29 19:30:00
132,1,0,1,0.002652621688454402,2019-03-29 19:15:00,2019-03-29 19:30:00
136,13,8,5,0.020858408399343293,2019-03-29 19:15:00,2019-03-29 19:30:00
137,12,8,4,0.022183385911407973,2019-03-29 19:15:00,2019-03-29 19:30:00
139,2,0,2,0.002652621688454402,2019-03-29 19:15:00,2019-03-29 19:30:00
140,3,3,0,0.007035543234355039,2019-03-29 19:15:00,2019-03-29 19:30:00
150,4,2,2,0.017740835729942103,2019-03-29 19:15:00,2019-03-29 19:30:00
152,7,6,1,0.013897536035067725,2019-03-29 19:15:00,2019-03-29 19:30:00
153,5,4,1,0.013048420376852759,2019-03-29 19:15:00,2019-03-29 19:30:00
156,3,1,2,0.004907538051156242,2019-03-29 19:15:00,2019-03-29 19:30:00
158,2,1,1,0.017640214200007942,2019-03-29 19:15:00,2019-03-29 19:30:00
161,4,3,1,0.09557171886054978,2019-03-29 19:15:00,2019-03-29 19:30:00
163,4,1,3,0.004408719558986132,2019-03-29 19:15:00,2019-03-29 19:30:00
167,8,4,4,0.02418068428622838,2019-03-29 19:15:00,2019-03-29 19:30:00
168,1,1,0,0.006435510311152817,2019-03-29 19:15:00,2019-03-29 19:30:00
171,2,1,1,0.01019361276738779,2019-03-29 19:15:00,2019-03-29 19:30:00
172,2,1,1,0.004408719558986132,2019-03-29 19:15:00,2019-03-29 19:30:00
176,7,3,4,0.007319275313525152,2019-03-29 19:15:00,2019-03-29 19:30:00
188,1,0,1,0.002652621688454402,2019-03-29 19:15:00,2019-03-29 19:30:00
189,1,1,0,0.009276608577253792,2019-03-29 19:15:00,2019-03-29 19:30:00
190,2,1,1,0.007791780697800443,2019-03-29 19:15:00,2019-03-29 19:30:00
195,3,1,2,0.007922539794223665,2019-03-29 19:15:00,2019-03-29 19:30:00
196,2,2,0,0.003554588233535138,2019-03-29 19:15:00,2019-03-29 19:30:00
200,3,0,3,0.002652621688454402,2019-03-29 19:15:00,2019-03-29 19:30:00
201,2,1,1,0.004581871484389223,2019-03-29 19:15:00,2019-03-29 19:30:00
202,2,2,0,0.00502934159670909,2019-03-29 19:15:00,2019-03-29 19:30:00
1,5,0,5,0.003012207196160546,2019-03-29 19:30:00,2019-03-29 19:45:00
2,1,1,0,0.007663718434565722,2019-03-29 19:30:00,2019-03-29 19:45:00
5,2,0,2,0.003012207196160546,2019-03-29 19:30:00,2019-03-29 19:45:00
10,2,0,2,0.003012207196160546,2019-03-29 19:30:00,2019-03-29 19:45:00
11,1,1,0,0.0037611861908825018,2019-03-29 19:30:00,2019-03-29 19:45:00
13,2,2,0,0.012981052363378463,2019-03-29 19:30:00,2019-03-29 19:45:00
15,4,1,3,0.005572784494247095,2019-03-29 19:30:00,2019-03-29 19:45:00
16,6,5,1,0.006895816998469413,2019-03-29 19:30:00,2019-03-29 19:45:00
18,2,1,1,0.005109904430901562,2019-03-29 19:30:00,2019-03-29 19:45:00
19,1,1,0,0.005572784494247095,2019-03-29 19:30:00,2019-03-29 19:45:00
20,5,0,5,0.003012207196160546,2019-03-29 19:30:00,2019-03-29 19:45:00
23,3,1,2,0.008874170942152714,2019-03-29 19:30:00,2019-03-29 19:45:00
